transaction_id,date,year,month,district,region,category,product,customer_id,units,revenue,orders
T2026020004416,2026-02-25,2026,2,Colombo,Western,Accessories,Mouse Pad,C01612,6,29231.98,1
T2026020004417,2026-02-22,2026,2,Kalutara,Western,Office,Monitor Stand,C03942,9,297726.69,1
T2026020004418,2026-02-25,2026,2,Trincomalee,Eastern,Home,Air Purifier,C04688,14,296959.88,1
T2026020004419,2026-02-26,2026,2,Trincomalee,Eastern,Lifestyle,Travel Kit,C02110,3,37633.69,1
T2026020004420,2026-02-01,2026,2,Matara,Southern,Electronics,Smart Display,C03272,10,441747.47,1
T2026030004421,2026-03-10,2026,3,Puttalam,North Western,Electronics,Smart Display,C02424,6,318563.97,1
T2026030004422,2026-03-04,2026,3,Trincomalee,Eastern,Lifestyle,Fitness Band,C03290,14,162075.62,1
T2026030004423,2026-03-09,2026,3,Mannar,Northern,Home,Air Purifier,C04428,14,327354.09,1
T2026030004424,2026-03-23,2026,3,Gampaha,Western,Home,Storage Set,C01486,5,124312.43,1
T2026030004425,2026-03-15,2026,3,Colombo,Western,Outdoor,Camping Light,C04795,11,201721.24,1
T2026030004426,2026-03-08,2026,3,Nuwara Eliya,Central,Outdoor,Foldable Chair,C03407,11,186702.02,1
T2026030004427,2026-03-22,2026,3,Gampaha,Western,Outdoor,Portable Fan,C04956,13,264077.37,1
T2026030004428,2026-03-26,2026,3,Kurunegala,North Western,Office,Laser Printer,C03137,15,562250.14,1
T2026030004429,2026-03-13,2026,3,Anuradhapura,North Central,Lifestyle,Travel Kit,C03140,12,140616.93,1
T2026030004430,2026-03-30,2026,3,Colombo,Western,Outdoor,Camping Light,C01863,14,259594.54,1
T2026030004431,2026-03-05,2026,3,Jaffna,Northern,Outdoor,Foldable Chair,C03008,5,100001.39,1
T2026030004432,2026-03-06,2026,3,Trincomalee,Eastern,Outdoor,Camping Light,C02022,7,130982.3,1
T2026030004433,2026-03-09,2026,3,Colombo,Western,Home,LED Lamp,C04771,4,107984.04,1
T2026030004434,2026-03-01,2026,3,Badulla,Uva,Outdoor,Portable Fan,C03425,15,298773.33,1
T2026030004435,2026-03-07,2026,3,Kalutara,Western,Electronics,Smart Display,C02269,3,163732.7,1
T2026030004436,2026-03-01,2026,3,Gampaha,Western,Electronics,Smart Display,C02127,6,317679.98,1
T2026030004437,2026-03-26,2026,3,Kurunegala,North Western,Office,Office Chair,C01433,2,79175.13,1
T2026030004438,2026-03-21,2026,3,Colombo,Western,Office,Monitor Stand,C02344,12,466010.4,1
T2026030004439,2026-03-18,2026,3,Ampara,Eastern,Accessories,Power Adapter,C02640,5,24963.97,1
T2026030004440,2026-03-22,2026,3,Gampaha,Western,Outdoor,Camping Light,C03562,10,185696.73,1
T2026030004441,2026-03-18,2026,3,Matale,Central,Office,Document Scanner,C01699,5,194176.35,1
T2026030004442,2026-03-13,2026,3,Kalutara,Western,Outdoor,Foldable Chair,C02264,7,130234.27,1
T2026030004443,2026-03-31,2026,3,Galle,Southern,Lifestyle,Water Bottle,C03548,2,27805.33,1
T2026030004444,2026-03-17,2026,3,Kalutara,Western,Lifestyle,Travel Kit,C03850,2,24185.12,1
T2026030004445,2026-03-01,2026,3,Badulla,Uva,Electronics,Smart Display,C03754,13,682944.6,1
T2026030004446,2026-03-26,2026,3,Badulla,Uva,Office,Laser Printer,C04696,4,137406.7,1
T2026030004447,2026-03-16,2026,3,Monaragala,Uva,Home,Coffee Maker,C04878,7,161537.03,1
T2026030004448,2026-03-10,2026,3,Vavuniya,Northern,Home,LED Lamp,C01278,6,160934.31,1
T2026030004449,2026-03-10,2026,3,Matara,Southern,Home,LED Lamp,C04197,7,153573.61,1
T2026030004450,2026-03-15,2026,3,Galle,Southern,Home,LED Lamp,C05071,8,196543.11,1
T2026030004451,2026-03-01,2026,3,Nuwara Eliya,Central,Office,Monitor Stand,C04112,8,275527.93,1
T2026030004452,2026-03-28,2026,3,Badulla,Uva,Home,Storage Set,C02288,6,156204.89,1
T2026030004453,2026-03-25,2026,3,Kurunegala,North Western,Office,Laser Printer,C01759,6,209607.83,1
T2026030004454,2026-03-15,2026,3,Polonnaruwa,North Central,Outdoor,Cooler Box,C03072,2,37175.83,1
T2026030004455,2026-03-10,2026,3,Ratnapura,Sabaragamuwa,Home,Air Purifier,C04907,4,110915.0,1
T2026030004456,2026-03-08,2026,3,Kalutara,Western,Home,LED Lamp,C03435,9,212600.85,1
T2026030004457,2026-03-18,2026,3,Kandy,Central,Home,LED Lamp,C04768,8,182317.02,1
T2026030004458,2026-03-19,2026,3,Matara,Southern,Outdoor,Portable Fan,C03168,6,106508.87,1
T2026030004459,2026-03-27,2026,3,Batticaloa,Eastern,Outdoor,Foldable Chair,C03901,7,135298.32,1
T2026030004460,2026-03-23,2026,3,Kalutara,Western,Office,Laser Printer,C05039,12,456852.23,1
T2026030004461,2026-03-28,2026,3,Matara,Southern,Electronics,Sound Bar,C02088,4,206321.84,1
T2026030004462,2026-03-28,2026,3,Gampaha,Western,Office,Office Chair,C04229,9,302561.01,1
T2026030004463,2026-03-25,2026,3,Gampaha,Western,Home,Coffee Maker,C01250,9,249642.59,1
T2026030004464,2026-03-03,2026,3,Kurunegala,North Western,Home,Coffee Maker,C01814,4,90061.19,1
T2026030004465,2026-03-01,2026,3,Colombo,Western,Electronics,Smart Display,C03869,14,776626.8,1
T2026030004466,2026-03-25,2026,3,Kilinochchi,Northern,Office,Laser Printer,C04907,9,339009.03,1
T2026030004467,2026-03-25,2026,3,Mullaitivu,Northern,Electronics,Sound Bar,C04624,14,648256.89,1
T2026030004468,2026-03-23,2026,3,Puttalam,North Western,Electronics,Sound Bar,C03608,5,264809.36,1
T2026030004469,2026-03-24,2026,3,Anuradhapura,North Central,Accessories,Mouse Pad,C02586,11,60476.25,1
T2026030004470,2026-03-27,2026,3,Kegalle,Sabaragamuwa,Office,Office Chair,C01654,14,479892.17,1
T2026030004471,2026-03-03,2026,3,Gampaha,Western,Electronics,Power Hub,C02353,5,269073.34,1
T2026030004472,2026-03-26,2026,3,Ratnapura,Sabaragamuwa,Office,Document Scanner,C04135,13,445811.4,1
T2026030004473,2026-03-04,2026,3,Colombo,Western,Accessories,Mouse Pad,C03037,15,85424.82,1
T2026030004474,2026-03-08,2026,3,Mannar,Northern,Lifestyle,Fitness Band,C04713,2,27582.54,1
T2026030004475,2026-03-15,2026,3,Colombo,Western,Office,Office Chair,C04827,12,502650.37,1
T2026030004476,2026-03-31,2026,3,Kegalle,Sabaragamuwa,Office,Office Chair,C03255,3,104289.13,1
T2026030004477,2026-03-22,2026,3,Colombo,Western,Accessories,Phone Stand,C04719,13,74318.23,1
T2026030004478,2026-03-20,2026,3,Jaffna,Northern,Home,Air Purifier,C01003,2,49247.18,1
T2026030004479,2026-03-31,2026,3,Mannar,Northern,Office,Laser Printer,C02284,10,364300.72,1
T2026030004480,2026-03-25,2026,3,Nuwara Eliya,Central,Home,Coffee Maker,C04388,2,47377.85,1
T2026030004481,2026-03-04,2026,3,Anuradhapura,North Central,Outdoor,Portable Fan,C03874,7,122807.01,1
T2026030004482,2026-03-26,2026,3,Colombo,Western,Electronics,Smart Display,C01465,6,266596.57,1
T2026030004483,2026-03-06,2026,3,Kandy,Central,Electronics,Wireless Router,C01097,14,729912.43,1
T2026030004484,2026-03-17,2026,3,Ratnapura,Sabaragamuwa,Accessories,USB Cable,C04635,8,43553.34,1
T2026030004485,2026-03-22,2026,3,Jaffna,Northern,Outdoor,Foldable Chair,C03791,7,148316.76,1
T2026030004486,2026-03-11,2026,3,Mullaitivu,Northern,Lifestyle,Fitness Band,C03488,2,25959.43,1
T2026030004487,2026-03-22,2026,3,Kalutara,Western,Home,Storage Set,C03387,6,137133.57,1
T2026030004488,2026-03-25,2026,3,Matara,Southern,Home,Air Purifier,C03360,9,211477.03,1
T2026030004489,2026-03-22,2026,3,Ampara,Eastern,Home,Coffee Maker,C01377,14,316859.84,1
T2026030004490,2026-03-22,2026,3,Gampaha,Western,Lifestyle,Desk Organizer,C03137,4,51384.98,1
T2026030004491,2026-03-26,2026,3,Polonnaruwa,North Central,Accessories,USB Cable,C04488,12,71414.8,1
T2026030004492,2026-03-19,2026,3,Matara,Southern,Accessories,Mouse Pad,C04437,7,41576.86,1
T2026030004493,2026-03-02,2026,3,Kilinochchi,Northern,Lifestyle,Fitness Band,C01705,6,81060.44,1
T2026030004494,2026-03-31,2026,3,Matara,Southern,Electronics,Power Hub,C03374,3,144175.67,1
T2026030004495,2026-03-15,2026,3,Ampara,Eastern,Lifestyle,Water Bottle,C02775,7,82858.25,1
T2026030004496,2026-03-24,2026,3,Kandy,Central,Electronics,Smart Display,C04533,5,251138.23,1
T2026030004497,2026-03-30,2026,3,Jaffna,Northern,Electronics,Wireless Router,C03023,6,252855.46,1
T2026030004498,2026-03-12,2026,3,Colombo,Western,Electronics,Sound Bar,C04187,3,145901.3,1
T2026030004499,2026-03-29,2026,3,Galle,Southern,Outdoor,Cooler Box,C04540,9,177072.98,1
T2026030004500,2026-03-16,2026,3,Anuradhapura,North Central,Outdoor,Cooler Box,C02303,14,282607.31,1
T2026030004501,2026-03-03,2026,3,Gampaha,Western,Home,Storage Set,C02513,4,97927.59,1
T2026030004502,2026-03-12,2026,3,Mannar,Northern,Home,Coffee Maker,C01944,4,102973.46,1
T2026030004503,2026-03-19,2026,3,Nuwara Eliya,Central,Home,Air Purifier,C01057,7,195659.22,1
T2026030004504,2026-03-14,2026,3,Badulla,Uva,Home,Storage Set,C02744,9,199835.94,1
T2026030004505,2026-03-27,2026,3,Colombo,Western,Accessories,Power Adapter,C01600,13,68590.1,1
T2026030004506,2026-03-24,2026,3,Nuwara Eliya,Central,Electronics,Wireless Router,C04553,14,606488.16,1
T2026030004507,2026-03-24,2026,3,Kegalle,Sabaragamuwa,Lifestyle,Desk Organizer,C01227,7,83960.93,1
T2026030004508,2026-03-27,2026,3,Colombo,Western,Home,Storage Set,C01814,5,116033.0,1
T2026030004509,2026-03-24,2026,3,Colombo,Western,Electronics,Wireless Router,C01650,12,593202.27,1
T2026030004510,2026-03-03,2026,3,Badulla,Uva,Home,Storage Set,C04586,9,221380.4,1
T2026030004511,2026-03-06,2026,3,Kandy,Central,Accessories,Mouse Pad,C04578,12,70833.98,1
T2026030004512,2026-03-09,2026,3,Kurunegala,North Western,Outdoor,Camping Light,C03663,15,294972.74,1
T2026030004513,2026-03-10,2026,3,Matara,Southern,Lifestyle,Water Bottle,C05092,3,34120.13,1
T2026030004514,2026-03-04,2026,3,Galle,Southern,Electronics,Smart Display,C03054,10,494750.1,1
T2026030004515,2026-03-03,2026,3,Hambantota,Southern,Home,Coffee Maker,C02410,8,181503.76,1
T2026030004516,2026-03-11,2026,3,Vavuniya,Northern,Lifestyle,Travel Kit,C02005,8,90723.24,1
T2026030004517,2026-03-10,2026,3,Trincomalee,Eastern,Electronics,Sound Bar,C01056,10,528136.6,1
T2026030004518,2026-03-03,2026,3,Ratnapura,Sabaragamuwa,Home,Storage Set,C04957,6,156772.31,1
T2026030004519,2026-03-01,2026,3,Gampaha,Western,Accessories,Mouse Pad,C04200,5,26559.79,1
T2026030004520,2026-03-22,2026,3,Anuradhapura,North Central,Lifestyle,Fitness Band,C04293,11,133424.3,1
T2026030004521,2026-03-30,2026,3,Ampara,Eastern,Lifestyle,Desk Organizer,C04273,6,75484.18,1
T2026030004522,2026-03-02,2026,3,Galle,Southern,Outdoor,Portable Fan,C04229,8,130457.92,1
T2026030004523,2026-03-10,2026,3,Trincomalee,Eastern,Accessories,Phone Stand,C04570,5,26876.74,1
T2026030004524,2026-03-17,2026,3,Colombo,Western,Home,Coffee Maker,C05056,4,99657.82,1
T2026030004525,2026-03-05,2026,3,Kegalle,Sabaragamuwa,Lifestyle,Water Bottle,C03260,4,48277.68,1
T2026030004526,2026-03-26,2026,3,Galle,Southern,Electronics,Sound Bar,C04830,9,437555.88,1
T2026030004527,2026-03-26,2026,3,Puttalam,North Western,Home,Air Purifier,C04113,7,169713.05,1
T2026030004528,2026-03-09,2026,3,Kalutara,Western,Electronics,Sound Bar,C01719,5,212975.19,1
T2026030004529,2026-03-27,2026,3,Trincomalee,Eastern,Accessories,Phone Stand,C02981,2,10369.13,1
T2026030004530,2026-03-12,2026,3,Anuradhapura,North Central,Lifestyle,Fitness Band,C04281,5,65043.05,1
T2026030004531,2026-03-12,2026,3,Jaffna,Northern,Home,LED Lamp,C03372,4,95272.9,1
T2026030004532,2026-03-12,2026,3,Colombo,Western,Electronics,Power Hub,C03073,7,385141.45,1
T2026030004533,2026-03-23,2026,3,Matale,Central,Accessories,Phone Stand,C04738,13,74435.62,1
T2026030004534,2026-03-29,2026,3,Nuwara Eliya,Central,Home,Storage Set,C04540,5,127924.53,1
T2026030004535,2026-03-03,2026,3,Kurunegala,North Western,Lifestyle,Desk Organizer,C03051,7,92040.98,1
T2026030004536,2026-03-20,2026,3,Nuwara Eliya,Central,Office,Laser Printer,C02005,8,304407.91,1
T2026030004537,2026-03-09,2026,3,Puttalam,North Western,Accessories,Mouse Pad,C02057,12,72726.49,1
T2026030004538,2026-03-13,2026,3,Batticaloa,Eastern,Lifestyle,Travel Kit,C02606,11,140187.96,1
T2026030004539,2026-03-16,2026,3,Kandy,Central,Lifestyle,Water Bottle,C01958,15,188038.26,1
T2026030004540,2026-03-27,2026,3,Hambantota,Southern,Office,Laser Printer,C01742,12,391829.41,1
T2026030004541,2026-03-28,2026,3,Anuradhapura,North Central,Office,Laser Printer,C03563,10,380314.73,1
T2026030004542,2026-03-04,2026,3,Anuradhapura,North Central,Electronics,Power Hub,C02302,13,574321.97,1
T2026030004543,2026-03-24,2026,3,Batticaloa,Eastern,Lifestyle,Water Bottle,C03883,11,131943.05,1
T2026030004544,2026-03-05,2026,3,Anuradhapura,North Central,Office,Document Scanner,C02499,2,69319.84,1
T2026030004545,2026-03-22,2026,3,Galle,Southern,Office,Office Chair,C02738,6,218555.66,1
T2026030004546,2026-03-08,2026,3,Kalutara,Western,Electronics,Sound Bar,C03647,9,394508.21,1
T2026030004547,2026-03-11,2026,3,Colombo,Western,Electronics,Power Hub,C03572,14,671747.86,1
T2026030004548,2026-03-02,2026,3,Anuradhapura,North Central,Electronics,Wireless Router,C02308,4,183375.45,1
T2026030004549,2026-03-09,2026,3,Kalutara,Western,Accessories,USB Cable,C04997,6,33292.56,1
T2026030004550,2026-03-28,2026,3,Kalutara,Western,Outdoor,Cooler Box,C01444,8,155658.82,1
T2026030004551,2026-03-09,2026,3,Batticaloa,Eastern,Lifestyle,Travel Kit,C03171,1,14268.86,1
T2026030004552,2026-03-16,2026,3,Colombo,Western,Accessories,USB Cable,C04835,3,17500.67,1
T2026030004553,2026-03-25,2026,3,Trincomalee,Eastern,Office,Office Chair,C02059,12,437098.02,1
T2026030004554,2026-03-13,2026,3,Hambantota,Southern,Home,Coffee Maker,C04612,3,67224.69,1
T2026030004555,2026-03-18,2026,3,Hambantota,Southern,Electronics,Wireless Router,C03540,13,615107.15,1
T2026030004556,2026-03-11,2026,3,Kalutara,Western,Home,Storage Set,C01867,13,302668.05,1
T2026030004557,2026-03-06,2026,3,Anuradhapura,North Central,Lifestyle,Travel Kit,C03182,7,82430.87,1
T2026030004558,2026-03-29,2026,3,Kegalle,Sabaragamuwa,Home,Air Purifier,C02702,5,140660.24,1
T2026030004559,2026-03-17,2026,3,Vavuniya,Northern,Lifestyle,Desk Organizer,C03708,4,48274.35,1
T2026030004560,2026-03-20,2026,3,Hambantota,Southern,Electronics,Smart Display,C02079,12,667465.17,1
T2026030004561,2026-03-15,2026,3,Matara,Southern,Electronics,Smart Display,C02213,5,240713.72,1
T2026030004562,2026-03-26,2026,3,Matale,Central,Office,Laser Printer,C03358,4,158932.11,1
T2026030004563,2026-03-27,2026,3,Matara,Southern,Office,Office Chair,C01276,13,460158.3,1
T2026030004564,2026-03-07,2026,3,Mullaitivu,Northern,Electronics,Wireless Router,C03060,6,305943.26,1
T2026030004565,2026-03-19,2026,3,Kandy,Central,Home,LED Lamp,C04428,3,69633.72,1
T2026030004566,2026-03-30,2026,3,Batticaloa,Eastern,Lifestyle,Travel Kit,C02353,13,157260.25,1
T2026030004567,2026-03-30,2026,3,Kandy,Central,Electronics,Smart Display,C04654,7,381594.88,1
T2026030004568,2026-03-07,2026,3,Colombo,Western,Accessories,Phone Stand,C04049,2,10589.58,1
T2026030004569,2026-03-11,2026,3,Monaragala,Uva,Office,Office Chair,C02152,7,268051.9,1
T2026030004570,2026-03-12,2026,3,Ratnapura,Sabaragamuwa,Accessories,Power Adapter,C04298,8,41052.66,1
T2026030004571,2026-03-08,2026,3,Mannar,Northern,Home,Storage Set,C01228,5,131340.94,1
T2026030004572,2026-03-21,2026,3,Kandy,Central,Office,Document Scanner,C03898,11,412738.45,1
T2026030004573,2026-03-10,2026,3,Polonnaruwa,North Central,Lifestyle,Fitness Band,C03738,10,135800.64,1
T2026030004574,2026-03-25,2026,3,Gampaha,Western,Home,LED Lamp,C03569,3,83392.15,1
T2026030004575,2026-03-19,2026,3,Gampaha,Western,Office,Document Scanner,C04244,9,308949.61,1
T2026030004576,2026-03-01,2026,3,Galle,Southern,Lifestyle,Water Bottle,C04374,2,28541.9,1
T2026030004577,2026-03-06,2026,3,Kurunegala,North Western,Lifestyle,Water Bottle,C02258,8,100993.3,1
T2026030004578,2026-03-19,2026,3,Jaffna,Northern,Office,Laser Printer,C01072,4,161529.31,1
T2026030004579,2026-03-16,2026,3,Nuwara Eliya,Central,Office,Monitor Stand,C03893,13,490032.43,1
T2026030004580,2026-03-14,2026,3,Matara,Southern,Electronics,Power Hub,C04249,2,88122.11,1
T2026030004581,2026-03-20,2026,3,Ratnapura,Sabaragamuwa,Home,Air Purifier,C02515,12,288203.01,1
T2026030004582,2026-03-04,2026,3,Kandy,Central,Lifestyle,Travel Kit,C02170,2,27409.55,1
T2026030004583,2026-03-06,2026,3,Ampara,Eastern,Electronics,Sound Bar,C02252,8,385544.8,1
T2026030004584,2026-03-29,2026,3,Kurunegala,North Western,Office,Monitor Stand,C04229,4,134606.15,1
T2026030004585,2026-03-20,2026,3,Anuradhapura,North Central,Office,Monitor Stand,C02624,2,69453.83,1
T2026030004586,2026-03-13,2026,3,Ratnapura,Sabaragamuwa,Office,Monitor Stand,C05087,7,268667.6,1
T2026030004587,2026-03-10,2026,3,Ratnapura,Sabaragamuwa,Lifestyle,Travel Kit,C03546,6,83863.28,1
T2026030004588,2026-03-30,2026,3,Batticaloa,Eastern,Office,Office Chair,C04535,9,276082.33,1
T2026030004589,2026-03-29,2026,3,Batticaloa,Eastern,Electronics,Power Hub,C02301,9,432444.55,1
T2026030004590,2026-03-26,2026,3,Kilinochchi,Northern,Home,LED Lamp,C03738,8,177146.84,1
T2026040004591,2026-04-26,2026,4,Puttalam,North Western,Home,LED Lamp,C02727,13,246851.4,1
T2026040004592,2026-04-23,2026,4,Kurunegala,North Western,Electronics,Sound Bar,C03492,11,424552.18,1
T2026040004593,2026-04-02,2026,4,Anuradhapura,North Central,Office,Office Chair,C04880,10,299960.77,1
T2026040004594,2026-04-21,2026,4,Kalutara,Western,Office,Office Chair,C03076,5,165634.46,1
T2026040004595,2026-04-30,2026,4,Matara,Southern,Electronics,Wireless Router,C01821,14,581079.38,1
T2026040004596,2026-04-06,2026,4,Colombo,Western,Electronics,Power Hub,C04243,7,286679.41,1
T2026040004597,2026-04-09,2026,4,Trincomalee,Eastern,Accessories,Phone Stand,C03227,8,43524.33,1
T2026040004598,2026-04-17,2026,4,Kurunegala,North Western,Office,Monitor Stand,C01684,14,449121.44,1
T2026040004599,2026-04-02,2026,4,Matara,Southern,Electronics,Wireless Router,C03238,12,554931.91,1
T2026040004600,2026-04-18,2026,4,Trincomalee,Eastern,Electronics,Smart Display,C03029,2,86814.05,1
T2026040004601,2026-04-21,2026,4,Kandy,Central,Lifestyle,Fitness Band,C02108,11,130919.28,1
T2026040004602,2026-04-03,2026,4,Kegalle,Sabaragamuwa,Office,Office Chair,C01020,10,341651.36,1
T2026040004603,2026-04-04,2026,4,Ratnapura,Sabaragamuwa,Electronics,Power Hub,C02762,7,290675.87,1
T2026040004604,2026-04-05,2026,4,Colombo,Western,Electronics,Smart Display,C03981,4,200091.05,1
T2026040004605,2026-04-10,2026,4,Anuradhapura,North Central,Home,LED Lamp,C01546,10,216743.92,1
T2026040004606,2026-04-04,2026,4,Colombo,Western,Lifestyle,Travel Kit,C03003,8,98005.99,1
T2026040004607,2026-04-20,2026,4,Kalutara,Western,Outdoor,Cooler Box,C03849,2,35080.93,1
T2026040004608,2026-04-13,2026,4,Gampaha,Western,Outdoor,Portable Fan,C03624,13,232348.43,1
T2026040004609,2026-04-15,2026,4,Colombo,Western,Electronics,Smart Display,C01649,6,265128.62,1
T2026040004610,2026-04-17,2026,4,Anuradhapura,North Central,Electronics,Wireless Router,C03531,5,217758.09,1
T2026040004611,2026-04-11,2026,4,Monaragala,Uva,Lifestyle,Water Bottle,C01596,5,54452.6,1
T2026040004612,2026-04-01,2026,4,Batticaloa,Eastern,Electronics,Smart Display,C04705,4,163781.18,1
T2026040004613,2026-04-20,2026,4,Monaragala,Uva,Outdoor,Camping Light,C01382,5,84718.11,1
T2026040004614,2026-04-21,2026,4,Colombo,Western,Outdoor,Cooler Box,C03319,10,173107.45,1
T2026040004615,2026-04-01,2026,4,Anuradhapura,North Central,Electronics,Power Hub,C01104,6,256942.51,1
T2026040004616,2026-04-22,2026,4,Kalutara,Western,Office,Office Chair,C02138,10,296100.06,1
T2026040004617,2026-04-03,2026,4,Galle,Southern,Home,Air Purifier,C02344,4,79674.3,1
T2026040004618,2026-04-06,2026,4,Mannar,Northern,Office,Office Chair,C02763,13,418309.4,1
T2026040004619,2026-04-17,2026,4,Gampaha,Western,Outdoor,Portable Fan,C04654,3,52062.52,1
T2026040004620,2026-04-20,2026,4,Puttalam,North Western,Office,Document Scanner,C02112,1,30026.12,1
T2026040004621,2026-04-14,2026,4,Kalutara,Western,Home,Coffee Maker,C02387,6,135211.68,1
T2026040004622,2026-04-16,2026,4,Kalutara,Western,Office,Monitor Stand,C01686,9,307682.25,1
T2026040004623,2026-04-12,2026,4,Kalutara,Western,Outdoor,Foldable Chair,C01098,11,152872.96,1
T2026040004624,2026-04-15,2026,4,Kandy,Central,Electronics,Wireless Router,C01226,5,188987.37,1
T2026040004625,2026-04-30,2026,4,Kandy,Central,Home,Coffee Maker,C04383,7,130393.59,1
T2026040004626,2026-04-24,2026,4,Jaffna,Northern,Lifestyle,Desk Organizer,C01406,1,11632.07,1
T2026040004627,2026-04-22,2026,4,Kegalle,Sabaragamuwa,Office,Document Scanner,C03234,5,133368.21,1
T2026040004628,2026-04-16,2026,4,Kandy,Central,Home,Air Purifier,C01690,13,280149.2,1
T2026040004629,2026-04-18,2026,4,Ampara,Eastern,Accessories,Phone Stand,C02127,4,16237.82,1
T2026040004630,2026-04-03,2026,4,Monaragala,Uva,Electronics,Wireless Router,C01885,10,379209.01,1
T2026040004631,2026-04-18,2026,4,Kandy,Central,Lifestyle,Travel Kit,C04141,2,22901.63,1
T2026040004632,2026-04-13,2026,4,Colombo,Western,Electronics,Wireless Router,C01340,5,189447.93,1
T2026040004633,2026-04-24,2026,4,Ampara,Eastern,Outdoor,Portable Fan,C01637,3,42757.0,1
T2026040004634,2026-04-30,2026,4,Kandy,Central,Home,Storage Set,C04569,7,145628.41,1
T2026040004635,2026-04-15,2026,4,Batticaloa,Eastern,Electronics,Wireless Router,C01459,10,424216.66,1
T2026040004636,2026-04-18,2026,4,Batticaloa,Eastern,Lifestyle,Fitness Band,C03019,16,169791.36,1
T2026040004637,2026-04-23,2026,4,Colombo,Western,Electronics,Wireless Router,C03747,6,267236.47,1
T2026040004638,2026-04-05,2026,4,Hambantota,Southern,Home,Air Purifier,C03772,5,112350.77,1
T2026040004639,2026-04-15,2026,4,Gampaha,Western,Electronics,Sound Bar,C01775,6,241827.59,1
T2026040004640,2026-04-29,2026,4,Badulla,Uva,Lifestyle,Fitness Band,C02057,4,42981.95,1
T2026040004641,2026-04-15,2026,4,Kandy,Central,Accessories,Phone Stand,C03502,7,30314.77,1
T2026040004642,2026-04-02,2026,4,Ampara,Eastern,Home,LED Lamp,C02219,8,154427.98,1
T2026040004643,2026-04-26,2026,4,Ampara,Eastern,Electronics,Wireless Router,C04886,5,212362.51,1
T2026040004644,2026-04-07,2026,4,Kalutara,Western,Lifestyle,Travel Kit,C02558,8,84209.15,1
T2026040004645,2026-04-01,2026,4,Badulla,Uva,Office,Office Chair,C03089,13,394774.14,1
T2026040004646,2026-04-25,2026,4,Jaffna,Northern,Office,Office Chair,C03526,6,188891.68,1
T2026040004647,2026-04-24,2026,4,Gampaha,Western,Lifestyle,Travel Kit,C03615,10,122111.25,1
T2026040004648,2026-04-22,2026,4,Gampaha,Western,Home,Air Purifier,C04411,7,150527.62,1
T2026040004649,2026-04-28,2026,4,Hambantota,Southern,Home,LED Lamp,C02923,5,91808.17,1
T2026040004650,2026-04-14,2026,4,Batticaloa,Eastern,Electronics,Smart Display,C04368,4,172239.73,1
T2026040004651,2026-04-12,2026,4,Gampaha,Western,Office,Office Chair,C01753,6,180361.02,1
T2026040004652,2026-04-06,2026,4,Kalutara,Western,Outdoor,Cooler Box,C04287,11,174920.84,1
T2026040004653,2026-04-02,2026,4,Kalutara,Western,Electronics,Wireless Router,C04764,5,196846.69,1
T2026040004654,2026-04-09,2026,4,Anuradhapura,North Central,Electronics,Wireless Router,C02667,12,561673.99,1
T2026040004655,2026-04-10,2026,4,Colombo,Western,Lifestyle,Water Bottle,C03171,16,176843.0,1
T2026040004656,2026-04-28,2026,4,Kalutara,Western,Outdoor,Foldable Chair,C02472,8,124756.94,1
T2026040004657,2026-04-20,2026,4,Jaffna,Northern,Accessories,USB Cable,C02323,3,15486.37,1
T2026040004658,2026-04-22,2026,4,Kandy,Central,Lifestyle,Travel Kit,C03062,6,58934.03,1
T2026040004659,2026-04-15,2026,4,Badulla,Uva,Accessories,Phone Stand,C03075,10,43527.3,1
T2026040004660,2026-04-12,2026,4,Batticaloa,Eastern,Outdoor,Foldable Chair,C01969,5,70453.95,1
T2026040004661,2026-04-26,2026,4,Matale,Central,Electronics,Wireless Router,C01617,7,306467.62,1
T2026040004662,2026-04-11,2026,4,Badulla,Uva,Electronics,Sound Bar,C01400,14,588316.7,1
T2026040004663,2026-04-01,2026,4,Kalutara,Western,Home,LED Lamp,C01625,10,191549.39,1
T2026040004664,2026-04-18,2026,4,Galle,Southern,Home,LED Lamp,C04920,9,198472.88,1
T2026040004665,2026-04-30,2026,4,Ratnapura,Sabaragamuwa,Home,Air Purifier,C01582,5,107129.19,1
T2026040004666,2026-04-24,2026,4,Matara,Southern,Office,Document Scanner,C01936,2,63273.15,1
T2026040004667,2026-04-20,2026,4,Batticaloa,Eastern,Home,Storage Set,C03536,3,69443.56,1
T2026040004668,2026-04-11,2026,4,Jaffna,Northern,Lifestyle,Fitness Band,C04161,1,10112.34,1
T2026040004669,2026-04-04,2026,4,Matara,Southern,Home,Air Purifier,C01839,13,281125.55,1
T2026040004670,2026-04-01,2026,4,Kurunegala,North Western,Electronics,Power Hub,C01362,13,575842.8,1
T2026040004671,2026-04-21,2026,4,Monaragala,Uva,Lifestyle,Desk Organizer,C02859,4,50183.39,1
T2026040004672,2026-04-05,2026,4,Mannar,Northern,Accessories,Power Adapter,C03420,6,29235.93,1
T2026040004673,2026-04-06,2026,4,Galle,Southern,Home,Storage Set,C03141,2,39210.16,1
T2026040004674,2026-04-09,2026,4,Matale,Central,Home,Coffee Maker,C02118,6,131378.63,1
T2026040004675,2026-04-23,2026,4,Polonnaruwa,North Central,Electronics,Power Hub,C01555,15,639413.96,1
